,ENGLISH_TRANSLATION,SCORE,SENTIMENT_LABEL
10942,kin loot hour last hide thirteen damag kr rupe kr kosi य्र् sister diploma c e now as much as,-0.1779,negative
10943,band band band do do do do motu thin sight do do sight अनिम् be seen then chill,0,neutral
10944,sir show jai india improvement chaudhary me poori family your द्न like duty come,0.6705,positive
10945,  reheat left drink c goods nun,0,neutral
10946,strong zone lumbar gujarat circuit श्य्द् the bar mil will go agriculture ak,0.5106,positive
10947,shall cheeks ooh ooh dog due son kut haram da ali wazer the sal harmi,0,neutral
10948,vik fark padheg nun,0,neutral
10949,fabric special did fabric did eidcollect bishop c अरोलोन् कोहिनोओर्नगर् kohinoor c अरोलोन् nun,0.4019,positive
10950,makes need leave go rapid mishka human world nun,-0.0516,negative
10951,been fawadchaudhri lant per ney the mind kia the mind nun,-0.6369,negative
10952,put made listen background relationship roop change nun,0,neutral
10953,narendra j.e.t. hardik सुभ्कम्नय् country unk li some unk ok some to do give,0.296,positive
10954,be school time love like chip lunch everi story me bndia captivity look after otherwise thusna close kr diti jissi finally nun,0.7717,positive
10955,ok id reactive देइन me himself kr rhi nun,0.296,positive
10956,sir wash anchor कहेन् sharab notbandi misty myself,0,neutral
10957,sale india dog चह्त् inco pet nhi to stay right to you uttan,0,neutral
10958,show high न्द्त्व् ravishkumar bjp no. jate nun,0,neutral
10959,big bitter team her visible give the second her see nun,-0.4215,negative
10960,my terrorist mile gullarz years c ours leisure history the study take nun,-0.6908,negative
10961,sir fail student sir fail पधै me bohot kamzor front ace रहोग् live gay the bar of mine nhi,-0.7906,negative
10962,utf pretty eye eye fuck eye video actual annoy shit imagin ignor nun,-0.7783,negative
10963,pm hum country yes mannyi narendra damodardash to fill multiple dubur sat आन् li,0.4019,positive
10964,sit next super cool sindhi proud sister choice cloth khadi aunty,0.8519,positive
10965,vote jail proof us bjp lat khane li hijd mla balram thwani done chai,0,neutral
10966,tm लकिन् इत्न् nhi kamzor runaway not mixed ह्मिएन् on don&#39;t go exmuslim baat क्रते the world,0,neutral
10967,feel bad fiance main it&#39;s mangni august mary jais insan suicide lettie nun,-0.8402,negative
10968,bless tease trailer full song th june watch share you blessings love नाल् unarmed the gaya relays,0.886,positive
10969,whole mamma kashmir terrorist traitor sale main societal country moat mo,-0.6908,negative
10970,america london india etc etc sari the world franc germany srilanka afghanistan myanmar islam,0,neutral
10971,the bass bad हकेएम् bring litter you olt hogay khan हल will be,-0.5423,negative
10972,घतिअ in child like worthless kr by power sali dirty you tou lick,-0.5106,negative
10973,sir of like move hero escape fun inside nun,0.8779,positive
10974,problem come this pls पैद्मेदिअ c अन्थर्म्सल्मन् किरराक्,-0.34,negative
10975,us calhoun dinner chairmannab aj power सथ् iftar kr the way,0,neutral
10976,data via do kk sorry bungeet untuk kendalanya superannuation मिमिन् twenty bantu cx yuk infokn berikut,0.296,positive
10977,went agar today watch gladden guess watch trailer lion king time,0,neutral
10978,vote delhi assembly elect कहेङ् loksabh see bjp झ्,0,neutral
10979,never follow cricket super cool best player done analysis open,0.5194,positive
10980,dwive are band check mad आन्खेइन lagut years twitter take,-0.4939,negative
10981,man thought somehow someday last local map home stand night really nun,0,neutral
10982,paul gandhi preside star campaign vern bjp cas jayategi pappu pinky bjp nun,0,neutral
10983,isn shah mtlb delhi kr and yes decimation krni nun,0.4019,positive
10984,rapt the beat therefore larkio aksh sey nun,0,neutral
10985,deign gay weeru aaj hum विच् nhi पिच्ह् च्होद्,0,neutral
10986,problem pp august them accident work per help,-0.4767,negative
10987,good more transport bus bad humhra so much kharab ग्य the cake stop d c,-0.4703,negative
10988,true sell act buy vehicle mind le can nun,0.4215,positive
10989,good pp youth log initiation skills assi inspi care,0.7269,positive
10990,crush stalk ajeeeebbbbb inside front friends angry yes tou what mistake yawar him day nun,-0.128,negative
10991,tax thing longest serve india des सप्थ्ग्रन् stay admi o lets stay minist nun,0,neutral
10992,f light य्र्र् itay oppo pcrow light good पि c त्व्र् ajiti,0.4404,positive
10993,topic type lyrics c ongr musolman per shoe box sambut letter,0,neutral
10994,india muslims शय्द् चुतियोन् wali हर्कतेइन् kareng years pakistiniyagaptaktaur moro,0,neutral
10995,job pm cm you country youve baat say choro man sob look hummer bjp,-0.25,negative
10996,near you gulam jais angrejo slaves quaternion like country dark access,0.3612,positive
10997,feel boy even say c a न्त् marriage crude festival jat nun,-0.128,negative
10998,light dark back better ever s fruitsbasket fruitsbasketspoil,0.4404,positive
10999,kiss sale haram child mant hoag they sal himself haram born bhadwe father and,0.4215,positive
11000,stylish dance proper doom flop stop braber physiku curve deg nun,-0.743,negative
11001,new part support aaj only aaj,0.4019,positive
11002,birthday sir return day sir big big fan yours hippie paresh rawal money money hippie,0.3182,positive
11003,goodmnight all love all esp ex third day ex न् त् hippie nun,0.6369,positive
11004,ask ask pray mae लेय् family लेय् hummus क्रति lal to know bbohohhoat well-to-do bbohoho,0.3182,positive
11005,british cabinet expanse mast had bjp the place give tip mouth slap that&#39;s right,0.1531,positive
11006,increase col increasessccglvac व c अन् c sc. subs सथ् subs vic,0.3182,positive
11007,problem bad change change per finished will live second w moke registered,-0.7351,negative
11008,india dark age mubarak hour lynch one bloodcurdl indian short word doc umentari nun,0,neutral
11009,level play field bowl gay usmein years will be council ace abuse on will,-0.4215,negative
11010,is world cup बैन् loro स्य् here curve fazoole me smj t humre लेय् layeng nun,0,neutral
11011,question opinion bc direct kah पुत्त् tell me nun,0,neutral
11012,even house respect work gulech karti ohhhh housewife,0.4767,positive
11013,pp brave man princess bey mr qb moth nhi nun,0.5267,positive
11014,worn blame years gandu himself visible other nun,-0.5574,negative
11015,talent main system polish allah fee that&#39;s it bohat well groom overwhelming nun,0.5994,positive
11016,congress main option country kahung universe hoag,0,neutral
11017,support cards feel music fili feminine mikorogo shaggle nun,0.4019,positive
11018,react kr man ny pooch so much to do zoroat nun,0,neutral
11019,day new india sector oil s main had आन् li ghost ego a c ommers yours ghost that nun,-0.5574,negative
11020,lost case न्द्त्व् nun,-0.3182,negative
11021,apex court sank ass first dismiss case exit poll opposite,-0.5423,negative
11022,country only mayethi baton chalt story to become paddt बातेन् truth character,0.3182,positive
11023,best team parisian say team say jayato lose listen up chajj chajj toot,0.3612,positive
11024,mess shit mess may the birth न्त् nun,-0.8225,negative
11025,music background far show your nun,0,neutral
11026,shoaib altar hero legend career indisciplin aj generat manti see free nun,0.7845,positive
11027,new bharat that body summons adhikar li don&#39;t vote all मुन्दन् curvon beyond,0,neutral
11028,parisian establish thought hi her on the side the enemy view so हय्न् लेकिन्,-0.5423,negative
11029,guy need look one really,0,neutral
11030,inured love respect myhh infidel sardar gee nun,0.8074,positive
11031,handed request place self control congress repress nun,-0.34,negative
11032,rumour coach twitter fed mug game mt udao pehly to know take the vatsup mt play nun,0.34,positive
11033,night thank appreci concert to sleep else take the bullon need nun,0.3612,positive
11034,phantom sweet sir fun c igg what याअद् hearty amaz proof nun,0.743,positive
11035,actual flop move mean rkf fan sync qt panauti nun,0.4019,positive
11036,bjprss elect matas anna yogendryadava anti were and j.e.t. no.,-0.3182,negative
11037,super exit super first time watch dear off sir silver screen go hippie bay area ngk relays nun,0.886,positive
11038,follow fresh term fresh start let&#39;s go isi baat nun,0.5574,positive
11039,fan,0.3182,positive
11040,pain me good लगति sooraj of characteristic wash only lets uski zoroat nelesh,-0.1027,negative
11041,show people chance main entertain well to walk want dont c hey nhi kislyas more krt nun,0.6908,positive
11042,jharkhand belong nhi fr after saval उथत village krt in father,0,neutral
11043,immature take indian cricket fan bc my immature kagiso rabad opposite c a न्त् abus you hoag years,0.3182,positive
11044,video sushm vocal narendra li to see,0,neutral
11045,warren matter away got back promis वलङ् all kitting ममहलिन् susuport nun,0.0258,positive
11046,done last main paper part मिनुत् realis second अंखोन् the fire oppression f nun,-0.34,negative
11047,entangle hope got better ni nun,0.7003,positive
11048,mean like main point bad time almost life main sub fire,-0.5267,negative
11049,mubarak last aslam अलिकुम् jumm स्ततुस्रम्ज़न् jumm alvid ramzan,0,neutral
11050,cloud then muml miscarriage nun,0,neutral
11051,bath sister expel sweet absolutely true sabith hui,0.4927,positive
11052,thinker end congress corrupt look spoon speak up take the some speak up take the bjp work kareng only kareng nun,0,neutral
11053,parisian by allah name to become yes hifzat the same kr jaison bohkni स्य् k nh hoag nun,0.7096,positive
11054,nice up sweet comment ghatiya repli boys ace duty jess it&#39;s temple murti the fire wash up the light,0.5267,positive
11055,pill face news abe भद्व् temple man b the way haram jais dalal ace the fall,0,neutral
11056,right place start pet vp लान् try nun,0,neutral
