,ENGLISH_TRANSLATION,SCORE,SENTIMENT_LABEL
12278,mohobbat good ?? र्निङ्पित जि ~ ?? dhan dhan satguru ter hi asr ?? bless kap u mind averytim ???? bless no,0.8053,positive
12279,lant ho tum paay tmhre ma bap py jinnho who gave birth to such ghalesz cheesz,0,neutral
12280,wow amusnever &amp; avenle ct daly soapban,0.5859,positive
12281,may allah have mercy on him. nun,0.3612,positive
12282,"58 you are not a good muslim, you are not a murderer",0.3089,positive
12283,shitbkir tu ku bolr hai movi to 100,0,neutral
12284,really bigthank ji ji ji ji don&#39;t help,0.4019,positive
12285,bhai polit ke chakkar mein yeh yeh naam mamti mein miller hai isko samjho peopl,0,neutral
12286,mat badnam kran pakistan karchi ko yeah india man hov utub parlast de c embk hai nan,0.296,positive
12287,c omgratul u c om narendra modi ?? advanc ?? modi ji aa gaye ab,0,neutral
12288,why is it written that all these people are silent ?? nun,0,neutral
12289,infect malaria thing people lo nan,0,neutral
12290,arvind ji apki nautankionk karan apki akvi seat delhi nahi ai apk,0,neutral
12291,what does it mean to be like justis faiz ?? it is not true that pakistan is a court of law,0.1351,positive
12292,the mistake that can easily get your claim denied is to fail.,-0.7506,negative
12293,mancalsar dollars for sale,0,neutral
12294,brow back want laugh bad ??  who ahoohoohoo good hood honor ,0.782,positive
12295,hubsubki mehant ranglai sirgi apps niv,0,neutral
12296,hindu? ? ? then modi needs to talk to him because how can there be a hindu terrorist?,-0.7691,negative
12297,dhan dhan satguru ter hi asar goodmorn pop ji playspit ji humsab par hmesh apni,0,neutral
12298,be aware that i would not think that i would not think that i was in the first place of life.,0,neutral
12299,jabtaktalentka baj jabmei nahi hog sapno ka musi c kabhi sunai nahi deg draemsee innumer nan,0,neutral
12300,rs.,0,neutral
12301,support barc a - lost ajax - lost tottenham - lost kabhi lagt h apun ki barkh hnan,-0.4939,negative
12302,how do you do all this cool stuff?,0.3869,positive
12303,why didn&#39;t chitraji drink pappu&#39;s urine like you did?,0.3612,positive
12304,haram khor log ut ul chor kotov ko danteya mukl toranye ki baat karneya valey ki phoolon ke har,0,neutral
12305,gadkari happy birthday to you and good health,0.765,positive
12306,why do you know why religion is so beautiful?,0.7177,positive
12307,who is keeping emraan hashmi as a friend of kameyam fu?,0.4939,positive
12308,what is the status of mussalmano?,0,neutral
12309,sir really fail aapke repli ke hop mein hi mer zindagi hi jayeg plus sir repli nevprofilep,-0.5849,negative
12310,thank much lord god every pleas help remain focus 's main purpose life amen !  nan,0.7644,positive
12311,"fatei and bato ajjbh, how are you?",0,neutral
12312,lesson sath lesson lesson lesson world awesome,0.6249,positive
12313,dear sasha said run free primary school poor children prove boon poorer section,0.0772,positive
12314,you must have heard that parents pay for the fruits of their deeds.,-0.1027,negative
12315,sir aap showmein sabbak no-1,0,neutral
12316,chant hindu chant (jai shreya ram) is only mentioned after modi has improved itself.,0.4767,positive
12317,write the text of the first language without giving any help,-0.5096,negative
12318,modi ji agardeshnehru ki hi neeti pasand kart toh phir aapke pachand bahumat kyo det ek ashjagi thi k modi,0,neutral
12319,i hope you will find it difficult to meet the foreign minister of india.,0.1027,positive
12320,biggest shame patidar shameless person gujarat u r dark shadow murat shame u nan,-0.8225,negative
12321,they are not fake agitators and they do not bother the animals and they do not become a prisoner.,0.8399,positive
12322,lee dark ardor love nan,0.6369,positive
12323,"what did mussalmano say to zerorat modarkar, that modi would become a hindu rastavad issue?",0,neutral
12324,areyut chutiya hai gadh pakistani ki haar offi c kudt pe blazer pehend hai chutiya imran khan ki,0,neutral
12325,randy&#39;s child is 26 days old.,0,neutral
12326,hh sadakyayi bohti puri ndi hai dme that ???????? bhole was done? ?????? goode goode ????,0,neutral
12327,??? god morn pop g please bless save sumiran parmarthk balbakshan ji,0.8732,positive
12328,you dear indian muslin know u feel like give indian polite remember become u nan,0.6249,positive
12329,"this is the only thing that is not true, but the next one is good",0.4912,positive
12330,c ongratul dear only,0.3818,positive
12331,insan 1 vishhappybirthday ?? beauti ?? insan 1 didi maypit ji blann,0,neutral
12332,then cc o frey day that way abbangalvi frey is going to happen ?? jayasree is not happy,-0.52,negative
12333,"will you say silence, you will say that you are surprised by the fire of your name ???",-0.2593,negative
12334,"because of this thinking, wingk is working hard for every country in the world.",-0.1027,negative
12335,it is not uncommon for an assembly to be convened on the day of the coup d&#39;tat.,0,neutral
12336,sukh constipation ho gi na tuje ab gus ho ho bin ni,0,neutral
12337,no one likes to be forced to launch public transport.,-0.7602,negative
12338,movie avery,0,neutral
12339,it has become a daily occurrence,0,neutral
12340,100% true or false,0.4215,positive
12341,"to teach patriotism to the people of madhya pradesh, to worship pakistan, to worship hindu-muslim.",0.5267,positive
12342,modiji is a great man and jadugar bhi pakistan tried to convince our jwanon that he was a lonely war war girl.,-0.6369,negative
12343,???? vah didu ???? have you become akshay kumar like me ?????????? ग्,0.5362,positive
12344,it doesn&#39;t matter if you have a nose or a nose.,0.0258,positive
12345,kind guy jo gharpe block cclbelki bottl bpdal ke logon ko peenko deg nan,0.128,positive
12346,"when do you look out of rome from meyet roam, look at how many ruined people",-0.4767,negative
12347,there will be no talk of this and there will be no newcomers.,-0.5267,negative
12348,dalvayeng modi won by 1000 kylinds and 200 lts of petroleum.,0.743,positive
12349,the decision to close the eyebrows against the surfer&#39;s decision was made if the eyes were open.,0,neutral
12350,"if you have 1, you will not be able to get the extra money",0,neutral
12351,tetani photo 0 6,0,neutral
12352,"q9 ?????? of course, you don&#39;t have to dig to see if you can dig",0,neutral
12353,every often think  need stuff inspire jeans i ran  remember current my inspire happy nan,0.9022,positive
12354,subscribed dog is,0,neutral
12355,c ongress is also known as hindu hinduism.,0,neutral
12356,c amil vaid thanklet knov ?? nun,0,neutral
12357,free dark 2 lay sykolodyn ego question,0.5106,positive
12358,one absolute one nctzen ???? ???? fuck ?????? made ???? pure boy ?????? renown ????????? mcfucken cry ? ! ? ! ? ! ? ?????????? nan,-0.8568,negative
12359,wonder idea make world better place live time take proud bharatiya sheath everybody nan,0.7184,positive
12360,ग् जेग्,0,neutral
12361,"i love myself, call me naam&#39;s target chess",0.6369,positive
12362,rehmed c ongresperti has kept your community tangled for so many years.,0,neutral
12363,"respectfully, narendra modi is happy that you have gone to the polls.",0.7506,positive
12364,goode mornec ute kartikeyan anna ?????? happi sunday annaaa ????,0,neutral
12365,work hard come back strong alpha plan inshallha rock best wish nan,0.8689,positive
12366,it looks like a sack that encloses with a drawstring.,0.3612,positive
12367,tanweer 3x cl open megastar salman khan - 1- mpk2- baghi 3- svv4- weergati 5-judwa 6-pktdk7- hshsh8- hdjpkg9- c nn,0,neutral
12368,nor can any of allah&#39;s good deeds work for the destruction of anemia (pakistan).,-0.2023,negative
12369,777,0,neutral
12370,jr yes indian vote describe happy,0.7506,positive
12371,www melt heart see harris happy imagine face every time see began hold arch ?? nan,0.8504,positive
12372,???????? behna ji rehndo hame hamarle chod jin apna samaj ki galti hi nahi dikhti woh dusro ko na samnan,0,neutral
12373,great great move mild she make skin crawl corrupt judge make like use nan,0.8934,positive
12374,saurdkya khane ko pes ni tere ko kashmir chahiy fla afghanistan se cric cet match jeeto nan,0,neutral
12375,bhairavka budget 35 c rore th aur c olle ct 45 c rore ravflopkase tumhar mathsolidnn,0,neutral
12376,m happy anderson well day lift trophic shit got everyone throughout career nan,0.296,positive
12377,c.,0,neutral
12378,you do not exclude mussalmanditagareyedivis from vote banc as sonch val patrakarron and neteon.,0.1695,positive
12379,have fun with your subconscious aidka chand bangabaki sublogo k roz navnevolok atha pari khi ???????? nun,0.644,positive
12380,may 1351 is the year of the world cup,0,neutral
12381,भ्ब्क् ग्द्न्य ओझ् ३ त्य् भ्ब्त्ब्त्क तरे&#39;त् क्लमेएक विश्द्रैम् c ओमे त्रुए य रोहि ???? nun,0,neutral
12382,mansoor ali jabtakkhan sahab hain hamri team v c nahi jets sakti kyunko vohe c redit kisi nahi dan,0,neutral
12383,tonight 's full love laughter ready wit fun tune thekapilsharmashow tonight 930 pm nan,0.9217,positive
12384,beti bachao beti padhao desh samman hai beti india ki shan hai beti bharatka gaurav beti beti bachao beti pad,0,neutral
12385,languagskill &#39;sperson c ultur ident chovkidar ko itna samjhan ki akal nahi hoti nan,0,neutral
12386,it is not a hindu muslim,0,neutral
12387,in protest against the extreme excesses of hindus,-0.25,negative
12388,don&#39;t be lazy to write,-0.3612,negative
12389,"he who is staying at the office of makkah, who is a muslim, who is ossay age",0,neutral
12390,it is a condition of life not to be discouraged by the passage of time.,0.3089,positive
12391,130 c ror people did not choose atanki nor did they choose bjp.,0,neutral
12392,happy birthday men hope love day ????,0.9146,positive
12393,"batdeen go mutra karta karta hai, nahi jaastum loga ki jaam hai",0,neutral
12394,the problem is that no one can solve the problem.,-0.7003,negative
12395,youth energy minister total hand super choice youth i away congratul nan,0.868,positive
12396,"don&#39;t protest against hindi, don&#39;t protest against impossible, don&#39;t protest against hindi.",-0.6124,negative
12397, man say sorry wrong honest man say sorry even right wise man say sort nan,0.4019,positive
12398,c ongrat shri gajendra singh shekhwatji tak chargminist jal shakti best viscu,0.6369,positive
12399,bro also stratt chanel inspiren loss hope we hum apps,0.1531,positive
12400,narendra modi ja has done a lot of good work in 5 years,0.4404,positive
12401,pat nhi tori knhi find bahan nan,0,neutral
12402,boy january car girl what boy ferri car girl boy did job girl did hogs te nan,0,neutral
12403,vingadkari nun ka popat ho gay vorst pertbelievchan c vinnan,0,neutral
12404,old english said that bapu has shown his devotion to the world.,0.4588,positive
12405,gujarati vanderlust hummer page bhamro hoi nun,0,neutral
12406,dhan dhan satguru ter hi asar pop greyat nana,0,neutral
12407,mukesh wrote the film ~ ९ 1949} ~ lutgaya din ratak aram kiyun [great game-mi fav] # * /,0.7964,positive
12408,ajit 12 and so on.,0,neutral
12409,asim sheerzi is also a member of irfan siddiqui.,0,neutral
12410,special ff special best friend follow - 's good land ski help area h anyhow condition,0.9648,positive
12411,you need more than luck to succeed in affiliate business.,0.7564,positive
12412,bsf futur ace britha ???? you are my mother 2 years old ??,0,neutral
12413,charger agar pakistonne side lover ko jam ki jai eknay mulk ban sakt hai aur usk taran ho,0.0516,positive
12414,why do you have this tab?,0,neutral
12415,"this is hinduism, it is a mistake",-0.34,negative
12416,well done preside proud eye ear tone,0.6369,positive
12417,course away pray hope allah grant precious reheat & maghfirat beck nan,0.886,positive
12418,"many have spread to the country, dish had shared his kuffi navy with the same name.",0.34,positive
12419,bhagat abey chutiyen unmploy lov a c onom grovth pey likht nahi faltu ki bakchodi matki karsal bikau bhagat nan,0,neutral
12420,allah is the source of all islam.,0,neutral
12421,roopnooran jink nhi aat hai unk 48 hourbadtvitter ko malkrn padt uskbadshi ho jat hai,0,neutral
12422,darpan arrey (sidhu ji) bab yad hai ya yad dilan padeg ?? did bob lose amethi ?? appo nan,-0.5661,negative
12423,thefilm,0,neutral
12424,greatmangreatwork gippi sirlove tussi chagai chandi gar amritsar chandi gar buhatvadiya mo,0,neutral
12425,13 12 ja from start,0,neutral
12426,iskabad bhi gandivadi peoplike manfirvi gandi ko chahung ?? . nun,0,neutral
12427,k01 surya number payopl bjp &amp; rss murder abus ask,-0.6597,negative
12428,"beauti songrender rather vellnam will be lost, her face will be changed, my voice is recognizable.",-0.3182,negative
12429,vaxal is not a christian father,0,neutral
